Date,Price,Url,Description
24/5,1.145.000 kr.,http://www.dba.dk/villalejlighed-3-72/id-98068311/,"Villalejlighed, 3, 72, Piledamsvej 45, 1 6000, 1912, m2 grund, 5214, 4350, 60000"
24/5,2.495.000 kr.,http://www.dba.dk/4700-8-294-1035-1970/id-102349484/,"4700 8, 294, 1035, 1970, Lyngbakken 6, 11324, 9448, 125000, Villa"
24/5,745.000 kr.,http://www.dba.dk/6440-4-115-986-1969/id-102349483/,"6440 4, 115, 986, 1969, Solbakken 6, 3419, 2837, 40000, Villa"
24/5,2.300.000 kr.,http://www.dba.dk/4760-6-131-776-1956/id-99119380/,"4760 6, 131, 776, 1956, Platanvej 20, 10458, 8710, 115000, Villa"
24/5,5.999.000 kr.,http://www.dba.dk/2300-ejerlejlighed-5-131/id-101606678/,"2300 Ejerlejlighed, 5, 131, Islands Brygge 112, 1th, 2018, 27146, 22971, 300000"
24/5,2.400.000 kr.,http://www.dba.dk/4684-landejendom-8-252/id-102349482/,"4684 Landejendom, 8, 252, 20147, 1939, Lundebakkevej 5, 10843, 9086, 120000"
24/5,3.995.000 kr.,http://www.dba.dk/3100-raekkehus-3-136-520/id-101606677/,"3100 Rækkehus, 3, 136, 520, 2005, Søbakken 1E, bt. kr, nt. kr, ub. kr"
24/5,1.595.000 kr.,http://www.dba.dk/8670-4-157-783-1987/id-100822721/,"8670 4, 157, 783, 1987, Søndergade 1A, 7339, 6119, 80000, Villa"
24/5,1.349.000 kr.,http://www.dba.dk/4470-6-136-10610-1880/id-100822722/,"4470 6, 136, 10610, 1880, Svinghulen 8, 6085, 5103, 70000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/5610-4-115-600-1957/id-102349481/,"5610 4, 115, 600, 1957, Skolebakken 9, 7277, 6024, 80000, Villa"
24/5,815.000 kr.,http://www.dba.dk/7900-raekkehus-4-107-334/id-102349479/,"7900 Rækkehus, 4, 107, 334, 1977, Lupinvej 22, 3706, 3085, 45000"
24/5,1.695.000 kr.,http://www.dba.dk/2600-ejerlejlighed-2-61/id-102349480/,"2600 Ejerlejlighed, 2, 61, Byparkvej 4, 1975, 7770, 6584, 85000"
24/5,1.145.000 kr.,http://www.dba.dk/6950-5-124-955-1966/id-99119369/,"6950 5, 124, 955, 1966, Bøgevej 16, 5182, 4345, 60000, Villa"
24/5,1.895.000 kr.,http://www.dba.dk/4070-7-159-931-1973/id-102349478/,"4070 7, 159, 931, 1973, Henriksvej 2, 8620, 7177, 95000, Villa"
24/5,600.000 kr.,http://www.dba.dk/6100-3-98-961-1971/id-102349477/,"6100 3, 98, 961, 1971, Kelstruphave 82, 2797, 2317, 30000, Villa"
24/5,3.495.000 kr.,http://www.dba.dk/3450-raekkehus-5-146-198/id-101606675/,"3450 Rækkehus, 5, 146, 198, 2018, Drabæk Huse 20, 15835, 13320, 175000"
24/5,3.495.000 kr.,http://www.dba.dk/2880-raekkehus-4-102-314/id-102349475/,"2880 Rækkehus, 4, 102, 314, 1955, Pinievej 18, 15695, 13304, 175000"
24/5,3.495.000 kr.,http://www.dba.dk/4873-8-304-1216-1942/id-99119364/,"4873 8, 304, 1216, 1942, Bøtøvej 54, 15705, 12996, 175000, Villa"
24/5,945.000 kr.,http://www.dba.dk/9500-4-114-375-1906/id-102349474/,"9500 4, 114, 375, 1906, Haldbakken 14, 4337, 3602, 50000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/4990-4-118-779-1938/id-102349473/,"4990 4, 118, 779, 1938, Orebyvej 95, 7310, 6056, 80000, Villa"
24/5,1.394.000 kr.,http://www.dba.dk/6270-10-707-527-1910/id-97495052/,"6270 10, 707, 527, 1910, Vestergade 76, bt. kr, nt. kr, ub. kr, Villa"
24/5,1.295.000 kr.,http://www.dba.dk/9640-5-168-896-1976/id-96815015/,"9640 5, 168, 896, 1976, Baldersvej 3, 5932, 4887, 65000, Villa"
24/5,3.295.000 kr.,http://www.dba.dk/8700-5-170-856-2016/id-101606674/,"8700 5, 170, 856, 2016, Rødtjørnen 23, 14782, 12394, 165000, Villa"
24/5,2.600.000 kr.,http://www.dba.dk/4573-8-276-2963-1777/id-102349472/,"4573 8, 276, 2963, 1777, Strandvej 14, 11825, 9754, 130000, Villa"
24/5,3.699.000 kr.,http://www.dba.dk/8000-ejerlejlighed-3-95/id-102349471/,"8000 Ejerlejlighed, 3, 95, Skernvej 12, 2TH, 1931, 16769, 14076, 185000"
24/5,697.000 kr.,http://www.dba.dk/5600-7-229-1813-1928/id-99119362/,"5600 7, 229, 1813, 1928, Reventlowsvej 9, 3245, 2692, 35000, Villa"
24/5,1.648.000 kr.,http://www.dba.dk/8400-8-179-975-1971/id-99119361/,"8400 8, 179, 975, 1971, Toftevej 6, 7792, 6313, 85000, Villa"
24/5,2.450.000 kr.,http://www.dba.dk/3600-4-116-541-1988/id-102349470/,"3600 4, 116, 541, 1988, Elverhøjen 9, 11111, 9285, 125000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/5300-4-100-797-1963/id-96815010/,"5300 4, 100, 797, 1963, Vibevej 10, 7334, 6088, 80000, Villa"
24/5,3.295.000 kr.,http://www.dba.dk/8620-5-169-5388-2002/id-102349469/,"8620 5, 169, 5388, 2002, Astrupvej 13, 14801, 12379, 165000, Villa"
24/5,835.000 kr.,http://www.dba.dk/4970-5-150-880-1977/id-102349468/,"4970 5, 150, 880, 1977, Karlstoftevænget 40, 3842, 3164, 45000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/4100-5-138-268-1980/id-100298278/,"4100 5, 138, 268, 1980, Abelsvej 25, 6881, 5694, 75000, Villa"
24/5,1.625.000 kr.,http://www.dba.dk/9000-4-100-576-1957/id-102349467/,"9000 4, 100, 576, 1957, Martinus Rørbyes Vej 23A, 7313, 6118, 85000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/3730-3-103-720-1750/id-98068294/,"3730 3, 103, 720, 1750, Hovedgade 16A, 7334, 6091, 80000, Villa"
24/5,1.849.000 kr.,http://www.dba.dk/8544-7-196-1160-1973/id-102349466/,"8544 7, 196, 1160, 1973, Drosselvej 2, 8411, 6971, 95000, Villa"
24/5,1.195.000 kr.,http://www.dba.dk/7100-1116-kloevermarken-8/id-102349465/,"7100 1116, Kløvermarken 8, Helårsgrund, 6252, 5087, 60000"
24/5,7.998.000 kr.,http://www.dba.dk/2300-5-161-386-1905/id-101606673/,"2300 5, 161, 386, 1905, Ætnavej 5, 36254, 30554, 400000, Villa"
24/5,1 kr.,http://www.dba.dk/7600-landejendom-m2-105393/id-102349464/,"7600 Landejendom, m2, 105393, byggeår:, Vester Gimsingvej -, bt. kr, nt. kr, ub. kr"
24/5,1.495.000 kr.,http://www.dba.dk/4540-3-154-3049-1952/id-102349462/,"4540 3, 154, 3049, 1952, Adelers Alle 141A, bt. kr, nt. kr, ub. kr, Villa"
24/5,1.145.000 kr.,http://www.dba.dk/4700-4-106-227-1970/id-102349463/,"4700 4, 106, 227, 1970, Helleristen 4, 5255, 4399, 60000, Villa"
24/5,1.645.000 kr.,http://www.dba.dk/3230-5-133-1241-1972-bjoern/id-102349461/,"3230 5, 133, 1241, 1972, Bjørn Andersens Vej 39, 7527, 6320, 85000, Villa"
24/5,2.995.000 kr.,http://www.dba.dk/3650-7-247-1189-1969/id-102349460/,"3650 7, 247, 1189, 1969, Romancevej 6, 13589, 11299, 150000, Villa"
24/5,5.995.000 kr.,http://www.dba.dk/2880-6-168-938-1950/id-100564466/,"2880 6, 168, 938, 1950, Tværledet 9, 27305, 23106, 300000, Villa"
24/5,2.565.000 kr.,http://www.dba.dk/2600-raekkehus-4-120-137/id-102349458/,"2600 Rækkehus, 4, 120, 137, 1974, Poppelhusene 49, 11626, 9672, 130000"
24/5,2.495.000 kr.,http://www.dba.dk/4420-5-151-863-2008/id-98068288/,"4420 5, 151, 863, 2008, Jasminvej 4, 11386, 9495, 125000, Villa"
24/5,2.345.000 kr.,http://www.dba.dk/8900-6-146-435-1935-vester/id-94972625/,"8900 6, 146, 435, 1935, Vester Altanvej 37, 10722, 8947, 120000, Villa"
24/5,3.595.000 kr.,http://www.dba.dk/3450-raekkehus-5-146-196/id-101606669/,"3450 Rækkehus, 5, 146, 196, 2018, Drabæk Huse 22, 16287, 13700, 180000"
24/5,1.595.000 kr.,http://www.dba.dk/4295-5-174-1167-1910/id-101606670/,"4295 5, 174, 1167, 1910, Hovedgaden 17A, 7215, 5994, 80000, Villa"
24/5,765.000 kr.,http://www.dba.dk/8860-landejendom-vaer-m2/id-98068285/,"8860 Landejendom, vær, m2, 57278, 1800, Skovvej 11, 3512, 2913, 40000"
24/5,2.245.000 kr.,http://www.dba.dk/3320-6-144-847-1972/id-100822719/,"3320 6, 144, 847, 1972, Gadevænget 10, 10122, 8426, 115000, Villa"
24/5,2.595.000 kr.,http://www.dba.dk/5853-6-212-4576-1988/id-101606668/,"5853 6, 212, 4576, 1988, Åvænget 23, 11730, 9679, 130000, Villa"
24/5,475.000 kr.,http://www.dba.dk/3700-2-49-65-1900-lille/id-101606666/,"3700 2, 49, 65, 1900, Lille Madsegade 11, 2163, 1797, 25000, Villa"
24/5,3.595.000 kr.,http://www.dba.dk/2300-ejerlejlighed-4-96/id-102349457/,"2300 Ejerlejlighed, 4, 96, Hollænderdybet 14, 1TH, 1917, 16317, 13749, 180000"
24/5,1.295.000 kr.,http://www.dba.dk/9000-3-69-191-1976/id-102349456/,"9000 3, 69, 191, 1976, Købkesvej 24A, 5900, 4906, 65000, Villa"
24/5,1.695.000 kr.,http://www.dba.dk/8600-ejerlejlighed-3-86/id-98068283/,"8600 Ejerlejlighed, 3, 86, Skolegade 42, 2th, 1987, 7644, 6353, 85000"
24/5,2.495.000 kr.,http://www.dba.dk/7120-4-76-700-1956/id-96815000/,"7120 4, 76, 700, 1956, Strandvejen 73, 11435, 9691, 125000, Villa"
24/5,895.000 kr.,http://www.dba.dk/4840-4-140-1677-1906/id-99870255/,"4840 4, 140, 1677, 1906, Havnsø Tværvej 3, 4149, 3435, 45000, Villa"
24/5,1.198.000 kr.,http://www.dba.dk/8464-ejerlejlighed-2-58/id-101606665/,"8464 Ejerlejlighed, 2, 58, Vestergade 49, 1989, 5497, 4611, 60000"
24/5,455.000 kr.,http://www.dba.dk/4520-974-ringstedvej-12/id-102349455/,"4520 974, Ringstedvej 12, parcel nr. 55, Helårsgrund, 2456, 1949, 25000"
24/5,1.248.000 kr.,http://www.dba.dk/6760-5-137-841-1978/id-102349454/,"6760 5, 137, 841, 1978, Lyngtoft 1, 5723, 4777, 65000, Villa"
24/5,2.795.000 kr.,http://www.dba.dk/2670-4-137-484-1987/id-101606664/,"2670 4, 137, 484, 1987, Hasselhegnet 46, 12784, 10809, 140000, Villa"
24/5,375.000 kr.,http://www.dba.dk/5642-939-violstraede-7c/id-98068279/,"5642 939, Violstræde 7C, Helårsgrund, 1974, 1565, 25000"
24/5,2.750.000 kr.,http://www.dba.dk/4573-landejendom-5-242/id-101606663/,"4573 Landejendom, 5, 242, 45868, 1935, Stenstrupvej 56, 12469, 10286, 140000"
24/5,485.000 kr.,http://www.dba.dk/7100-876-moellestien-6/id-97800220/,"7100 876, Møllestien 6, Helårsgrund, 2612, 2066, 25000"
24/5,1.485.000 kr.,http://www.dba.dk/7900-8-159-258-1900/id-94882594/,"7900 8, 159, 258, 1900, Grønnegade 2, 6911, 5710, 75000, Villa"
24/5,985.000 kr.,http://www.dba.dk/7600-4-132-483-1974/id-100564463/,"7600 4, 132, 483, 1974, Stenvej 11, 4508, 3754, 50000, Villa"
24/5,4.275.000 kr.,http://www.dba.dk/2800-raekkehus-4-98-189/id-99870254/,"2800 Rækkehus, 4, 98, 189, 1943, Hollandsvej 35, 19538, 16566, 215000"
24/5,695.000 kr.,http://www.dba.dk/7700-3-104-719-1973/id-98068275/,"7700 3, 104, 719, 1973, Mosevej 16, 3228, 2675, 35000, Villa"
24/5,948.000 kr.,http://www.dba.dk/4261-4-127-m2-grund-1977/id-102349453/,"4261 4, 127, m2 grund, 1977, Vibevej 7, 4439, 3529, 50000, Villa"
24/5,1.995.000 kr.,http://www.dba.dk/4390-5-127-788-1975/id-102349451/,"4390 5, 127, 788, 1975, Jægervænget 22, 9085, 7575, 100000, Villa"
24/5,9.995.000 kr.,http://www.dba.dk/2100-ejerlejlighed-8-253/id-102349452/,"2100 Ejerlejlighed, 8, 253, Holsteinsgade 9, 3th, 1884, 45247, 38133, 500000"
24/5,2.995.000 kr.,http://www.dba.dk/7300-8-268-1483-1909/id-92063680/,"7300 8, 268, 1483, 1909, Skovgade 10, 13709, 11445, 150000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/9800-landejendom-4-161/id-99119338/,"9800 Landejendom, 4, 161, 53988, 1900, Skallerupvej 419, 6820, 5643, 75000"
24/5,7.500.000 kr.,http://www.dba.dk/2791-6-158-763-1952/id-101606661/,"2791 6, 158, 763, 1952, Strandjægervej 16, 33824, 28343, 375000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/5771-landejendom-5-162/id-99870250/,"5771 Landejendom, 5, 162, 21935, 1907, Pavegyden 24, 7204, 5927, 80000"
24/5,1.998.000 kr.,http://www.dba.dk/9900-4-158-871-1998/id-96445253/,"9900 4, 158, 871, 1998, Rigelvej 9, 9117, 7538, 100000, Villa"
24/5,4.700.000 kr.,http://www.dba.dk/4200-landejendom-8-184/id-101606659/,"4200 Landejendom, 8, 184, 214783, 1920, Lundforlundvej 1, bt. kr, nt. kr, ub. kr"
24/5,1.895.000 kr.,http://www.dba.dk/2300-ejerlejlighed-2-53/id-102349449/,"2300 Ejerlejlighed, 2, 53, Ålandsgade 45, 3TH, 1940, 8633, 7272, 95000"
24/5,1.295.000 kr.,http://www.dba.dk/6000-4-158-736-1947-a-l/id-102349448/,"6000 4, 158, 736, 1947, A L Johansens Vej 15, 5952, 4984, 65000, Villa"
24/5,2.295.000 kr.,http://www.dba.dk/1666-ejerlejlighed-2-70/id-102349447/,"1666 Ejerlejlighed, 2, 70, Matthæusgade 48A, 3305, 1970, 10495, 8875, 115000"
24/5,2.795.000 kr.,http://www.dba.dk/8520-raekkehus-5-133-144/id-99119336/,"8520 Rækkehus, 5, 133, 144, 2016, Lille Elstedvej 73, 12455, 10510, 140000"
24/5,1.895.000 kr.,http://www.dba.dk/7900-5-121-801-1986/id-102349446/,"7900 5, 121, 801, 1986, Havbovej 2, 8588, 7150, 95000, Villa"
24/5,2.695.000 kr.,http://www.dba.dk/7000-6-161-1011-2000/id-101606657/,"7000 6, 161, 1011, 2000, Langesøvej 69, 12346, 10311, 135000, Villa"
24/5,550.000 kr.,http://www.dba.dk/4862-3-104-690-1950-egevej/id-101606658/,"4862 3, 104, 690, 1950, Egevej 3, 2564, 2118, 30000, Villa"
24/5,1.795.000 kr.,http://www.dba.dk/4400-landejendom-4-124/id-100298256/,"4400 Landejendom, 4, 124, 36898, 1880, Kalundborgvej 120, 8210, 6847, 90000"
24/5,1.695.000 kr.,http://www.dba.dk/villalejlighed-4-82/id-102349445/,"Villalejlighed, 4, 82, Borgervænget 11, 1 5000, 1918, m2 grund, 7646, 6428, 85000"
24/5,1.145.000 kr.,http://www.dba.dk/7570-5-132-718-1971/id-96445200/,"7570 5, 132, 718, 1971, Æblehaven 7, 5224, 4345, 60000, Villa"
24/5,1.275.000 kr.,http://www.dba.dk/9881-4-129-1029-1961-gl/id-100414023/,"9881 4, 129, 1029, 1961, Gl Skagensvej 17, 5856, 4838, 65000, Villa"
24/5,995.000 kr.,http://www.dba.dk/5750-1276-johannesmindevej/id-99870248/,"5750 1276, Johannesmindevej 22, Helårsgrund, 5292, 4158, 50000"
24/5,450.000 kr.,http://www.dba.dk/5953-ejerlejlighed-2-44/id-99119331/,"5953 Ejerlejlighed, 2, 44, Dageløkke Marina 2B, 1972, 2105, 1723, 25000"
24/5,1.195.000 kr.,http://www.dba.dk/4653-5-146-690-1877/id-100822716/,"4653 5, 146, 690, 1877, Breddammen 3, 5428, 4487, 60000, Villa"
24/5,5.600.000 kr.,http://www.dba.dk/2000-ejerlejlighed-4-111/id-102349444/,"2000 Ejerlejlighed, 4, 111, Rolfsvej 37, 2th, 1916, 25344, 21552, 280000"
24/5,2.695.000 kr.,http://www.dba.dk/6100-6-230-1015-1975/id-102349443/,"6100 6, 230, 1015, 1975, Heimdalsvej 24, 12119, 10077, 135000, Villa"
24/5,4.999.995 kr.,http://www.dba.dk/6330-6-206-13972-2005/id-100298254/,"6330 6, 206, 13972, 2005, Sønderbjerge 2, 22696, 18864, 250000, Villa"
24/5,1.350.000 kr.,http://www.dba.dk/7441-ejerlejlighed-5-142/id-100822715/,"7441 Ejerlejlighed, 5, 142, Markvænget 11C, 1981, 6082, 5098, 70000"
24/5,4.795.000 kr.,http://www.dba.dk/2300-11-230-388-1892/id-102349442/,"2300 11, 230, 388, 1892, Dyvekes Allé 1, 21508, 18223, 240000, Villa"
24/5,1.395.000 kr.,http://www.dba.dk/6000-4-88-814-1951/id-101606654/,"6000 4, 88, 814, 1951, Agtrupvej 134, 6372, 5316, 70000, Villa"
24/5,895.000 kr.,http://www.dba.dk/7620-7-171-868-1979/id-101606655/,"7620 7, 171, 868, 1979, Knagesvej 10, 4079, 3401, 45000, Villa"
24/5,1.045.000 kr.,http://www.dba.dk/6950-5-132-825-1980/id-92414920/,"6950 5, 132, 825, 1980, Snerlevej 14, 4748, 3958, 55000, Villa"
24/5,795.000 kr.,http://www.dba.dk/6240-5-128-722-1920-toender/id-102349441/,"6240 5, 128, 722, 1920, Tønder Landevej 23, 3646, 2900, 40000, Villa"
24/5,795.000 kr.,http://www.dba.dk/4262-4-101-1028-1888/id-97800210/,"4262 4, 101, 1028, 1888, Hovedgaden 5, 3636, 3038, 40000, Villa"
24/5,795.000 kr.,http://www.dba.dk/9900-vaer-70-774-1953/id-99870245/,"9900 vær, 70, 774, 1953, Svanholmsvej 46, 3691, 3060, 40000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/7000-4-146-902-1975/id-102349440/,"7000 4, 146, 902, 1975, Håstrupvej 40, 6860, 5812, 75000, Villa"
24/5,600.000 kr.,http://www.dba.dk/4700-1031-raeveagrene-45/id-102349439/,"4700 1031, Ræveagrene 45, Helårsgrund, 3166, 2536, 30000"
24/5,3.598.000 kr.,http://www.dba.dk/1722-ejerlejlighed-3-76/id-102349438/,"1722 Ejerlejlighed, 3, 76, Godsbanegade 27, 4tv, 1906, 16309, 13741, 180000"
24/5,1.795.000 kr.,http://www.dba.dk/3200-4-142-1425-1900/id-101606652/,"3200 4, 142, 1425, 1900, Nellerødvej 5, 8150, 6818, 90000, Villa"
24/5,899.000 kr.,http://www.dba.dk/6200-5-130-866-1976/id-100298251/,"6200 5, 130, 866, 1976, Møgelmosevej 31, 4114, 3416, 45000, Villa"
24/5,3.395.000 kr.,http://www.dba.dk/2100-ejerlejlighed-3-74/id-102349437/,"2100 Ejerlejlighed, 3, 74, Løgstørgade 14, 2TV, 1870, 15414, 12988, 170000"
24/5,3.995.000 kr.,http://www.dba.dk/9493-landejendom-4-200/id-100298248/,"9493 Landejendom, 4, 200, 114327, 1877, Guldagervej 30, 18048, 14961, 200000"
24/5,1.395.000 kr.,http://www.dba.dk/7500-4-125-785-1962/id-96445071/,"7500 4, 125, 785, 1962, Beringsvej 12, 6357, 5287, 70000, Villa"
24/5,1.895.000 kr.,http://www.dba.dk/7500-7-274-2090-1972/id-102349436/,"7500 7, 274, 2090, 1972, Idrætsvej 18, 8658, 7203, 95000, Villa"
24/5,2.495.000 kr.,http://www.dba.dk/7400-5-154-714-1994-hoejen/id-100822712/,"7400 5, 154, 714, 1994, Højen 37, 11357, 9481, 125000, Villa"
24/5,1.145.000 kr.,http://www.dba.dk/5642-4-126-841-1970/id-102349434/,"5642 4, 126, 841, 1970, Strandparken 64, 5253, 4361, 60000, Villa"
24/5,995.000 kr.,http://www.dba.dk/8310-3-102-693-1877/id-102349435/,"8310 3, 102, 693, 1877, Christian X's Vej 250, 4559, 3840, 50000, Villa"
24/5,268.000 kr.,http://www.dba.dk/9700-5-108-240-1932/id-101235533/,"9700 5, 108, 240, 1932, Alstrupvej 9, 1197, 993, 25000, Villa"
24/5,985.000 kr.,http://www.dba.dk/9460-4-118-1033-1979-ole/id-102349432/,"9460 4, 118, 1033, 1979, Ole Langes Vej 35, 4469, 3723, 50000, Villa"
24/5,1.580.000 kr.,http://www.dba.dk/8300-5-171-989-1940/id-99119312/,"8300 5, 171, 989, 1940, Drammelsbækvej 23, 7149, 5993, 80000, Villa"
24/5,3.395.000 kr.,http://www.dba.dk/2970-5-124-1603-1984/id-101606649/,"2970 5, 124, 1603, 1984, Markvænget 17A, 15173, 12923, 170000, Villa"
24/5,2.995.000 kr.,http://www.dba.dk/8680-5-148-879-2017/id-100822709/,"8680 5, 148, 879, 2017, Skovridervænget 4, 13713, 11438, 150000, Villa"
24/5,3.495.000 kr.,http://www.dba.dk/2300-ejerlejlighed-3-103/id-100822710/,"2300 Ejerlejlighed, 3, 103, C.F. Møllers Allé 22, 6th, 2007, 15799, 13311, 175000"
24/5,925.000 kr.,http://www.dba.dk/5450-4-108-296-1970/id-100564443/,"5450 4, 108, 296, 1970, Strandvejen 76, 4161, 3464, 50000, Villa"
24/5,995.000 kr.,http://www.dba.dk/9520-4-116-786-1981/id-102349430/,"9520 4, 116, 786, 1981, Stubberupvej 13, 4516, 3768, 50000, Villa"
24/5,1.695.000 kr.,http://www.dba.dk/8830-6-157-1145-1924/id-101049142/,"8830 6, 157, 1145, 1924, Nørregade 5, 7720, 6409, 85000, Villa"
24/5,2.998.000 kr.,http://www.dba.dk/2770-5-99-772-1920/id-102349429/,"2770 5, 99, 772, 1920, Pårupvej 19, 13537, 11476, 150000, Villa"
24/5,798.000 kr.,http://www.dba.dk/8870-2-92-551-1937/id-101049138/,"8870 2, 92, 551, 1937, Hammelvej 242, 3687, 3068, 40000, Villa"
24/5,4.500.000 kr.,http://www.dba.dk/4200-landejendom-5-190/id-101235528/,"4200 Landejendom, 5, 190, 122543, 1900, Hashøjvej 4, 20292, 16970, 225000"
24/5,3.395.000 kr.,http://www.dba.dk/2100-ejerlejlighed-4-88/id-102349427/,"2100 Ejerlejlighed, 4, 88, Strandboulevarden 123, 1909, 15386, 12964, 170000"
24/5,998.000 kr.,http://www.dba.dk/5450-4-150-4697-1971/id-101606646/,"5450 4, 150, 4697, 1971, Østerballevej 24, 4580, 3789, 50000, Villa"
24/5,1.695.000 kr.,http://www.dba.dk/4160-8-229-709-1973/id-101606645/,"4160 8, 229, 709, 1973, Helgesvej 54, 7762, 6475, 85000, Villa"
24/5,2.395.000 kr.,http://www.dba.dk/5230-4-92-484-1949/id-102349426/,"5230 4, 92, 484, 1949, Ahlefeldtsvej 9, 10893, 9140, 120000, Villa"
24/5,3.295.000 kr.,http://www.dba.dk/9210-5-155-727-1999/id-102349425/,"9210 5, 155, 727, 1999, Myrtebo 14, 14995, 12477, 165000, Villa"
24/5,1.195.000 kr.,http://www.dba.dk/8963-6-172-774-1970/id-98068260/,"8963 6, 172, 774, 1970, Dyrbyvej 2, 5443, 4519, 60000, Villa"
24/5,395.000 kr.,http://www.dba.dk/4262-2-99-808-1898-arloese/id-102349424/,"4262 2, 99, 808, 1898, Arløse Torp Vej 1, 1830, 1532, 25000, Villa"
24/5,1.095.000 kr.,http://www.dba.dk/5600-ejerlejlighed-4-103/id-96444874/,"5600 Ejerlejlighed, 4, 103, Margrethevang 70B, 1984, 5570, 4398, 55000"
24/5,1.095.000 kr.,http://www.dba.dk/8500-3-119-2880-1944/id-101606642/,"8500 3, 119, 2880, 1944, Stokkebro 11, 5028, 4174, 55000, Villa"
24/5,1.685.000 kr.,http://www.dba.dk/7480-5-178-991-1972/id-101606641/,"7480 5, 178, 991, 1972, Rypevej 32, 7565, 6349, 85000, Villa"
24/5,15.000.000 kr.,http://www.dba.dk/8000-ejerlejlighed-4-212/id-102349423/,"8000 Ejerlejlighed, 4, 212, Værkmestergade 25, 171, 2004, 67769, 56898, 750000"
24/5,1.898.000 kr.,http://www.dba.dk/5690-7-214-12833-1877/id-99119292/,"5690 7, 214, 12833, 1877, Skovvej 40, 8722, 7248, 95000, Villa"
24/5,4.750.000 kr.,http://www.dba.dk/3400-7-187-857-2012/id-101606640/,"3400 7, 187, 857, 2012, Birkehaven 34, 21604, 17992, 240000, Villa"
24/5,775.000 kr.,http://www.dba.dk/6100-4-104-803-1967/id-101606639/,"6100 4, 104, 803, 1967, Kalmargårdvej 13, 3536, 2921, 40000, Villa"
24/5,3.995.000 kr.,http://www.dba.dk/3060-4-135-922-1954/id-102349422/,"3060 4, 135, 922, 1954, Mørdrupvej 50, 18143, 15134, 200000, Villa"
24/5,1.395.000 kr.,http://www.dba.dk/9550-7-230-317-1905/id-102349421/,"9550 7, 230, 317, 1905, Fuglsangsgade 5, 6365, 5268, 70000, Villa"
24/5,1.185.000 kr.,http://www.dba.dk/7000-2-71-528-1934-annavej/id-95533701/,"7000 2, 71, 528, 1934, Annavej 10, 5464, 4561, 60000, Villa"
24/5,10.500.000 kr.,http://www.dba.dk/2100-3-141-75-1881-jens/id-101606637/,"2100 3, 141, 75, 1881, Jens Juels Gade 40, bt. kr, nt. kr, ub. kr, Villa"
24/5,1.045.000 kr.,http://www.dba.dk/5600-3-122-844-1954/id-102349420/,"5600 3, 122, 844, 1954, Kildevej 4, 4775, 3949, 55000, Villa"
24/5,2.395.000 kr.,http://www.dba.dk/6950-5-209-719-1968-egevej/id-100298230/,"6950 5, 209, 719, 1968, Egevej 9, 10850, 9069, 120000, Villa"
24/5,1.095.000 kr.,http://www.dba.dk/6430-4-140-908-1987/id-102349418/,"6430 4, 140, 908, 1987, Maihaven 12, 5043, 4201, 55000, Villa"
24/5,2.795.000 kr.,http://www.dba.dk/2740-6-83-861-1957/id-102349419/,"2740 6, 83, 861, 1957, Birthevej 34, 12801, 10703, 140000, Villa"
24/5,625.000 kr.,http://www.dba.dk/4241-1071-vejsgaardprojektet/id-102349417/,"4241 1071, Vejsgårdprojektet 18, Helårsgrund, 3329, 2652, 35000"
24/5,1.675.000 kr.,http://www.dba.dk/6400-5-154-614-1963/id-102349416/,"6400 5, 154, 614, 1963, Morsøvej 5, 7617, 6325, 85000, Villa"
24/5,2.450.000 kr.,http://www.dba.dk/8220-raekkehus-4-105-m2/id-102349415/,"8220 Rækkehus, 4, 105, m2 grund, 1985, Skovbakkevej 35B, 11008, 9291, 125000"
24/5,3.295.000 kr.,http://www.dba.dk/5000-ejerlejlighed-4-105/id-101606636/,"5000 Ejerlejlighed, 4, 105, Vindegade 130, 2017, 15009, 12596, 165000"
24/5,1.599.000 kr.,http://www.dba.dk/8660-3-109-1021-1987/id-102349414/,"8660 3, 109, 1021, 1987, Brinken 4, 7280, 6047, 80000, Villa"
24/5,3.345.000 kr.,http://www.dba.dk/3450-raekkehus-4-126-225/id-101606635/,"3450 Rækkehus, 4, 126, 225, 2018, Drabæk Huse 14, 15142, 12738, 170000"
24/5,4.995.000 kr.,http://www.dba.dk/2800-5-148-1086-1965/id-102349412/,"2800 5, 148, 1086, 1965, Finlandsvej 12A, 22403, 19028, 250000, Villa"
24/5,2.795.000 kr.,http://www.dba.dk/8732-6-231-821-1978/id-102349411/,"8732 6, 231, 821, 1978, Tornbjerg 92, 12731, 10614, 140000, Villa"
24/5,2.848.000 kr.,http://www.dba.dk/8230-4-140-787-1938/id-102349410/,"8230 4, 140, 787, 1938, Chr.Winthers Vej 82, 12927, 10851, 145000, Villa"
24/5,495.000 kr.,http://www.dba.dk/9800-1157-kompasset-grund/id-94972602/,"9800 1157, Kompasset - Grund I, Helårsgrund, bt. kr, nt. kr, 495000"
